audio_path,reference,wer,w2v_hyp,w2v_score
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had wronged him m,4819.572909357544
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fisher who had wronged whim,4819.529217733141
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had wronged home,4819.521450605389
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defenses being that he had intended to commit sissie but that on the appearance of this fraser who had wronged him m,4819.198620955941
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had wronged him e,4818.8079064488375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had wronged him 0,4818.55203819513
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had wronged whom,4817.592778029438
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this foster who had wronged him e,4816.749146715399
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had wronged him a,4815.662956604953
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had wronged him i,4813.722081947323
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this foster who had wronged him a,4813.604196871514
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fisher who had wronged him a,4812.852802162165
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this fraser who had wronged him a,4812.6412043309165
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defenses being that he had intended to commit sissie but that on the appearance of this fraser who had wronged him a,4812.266915929314
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defenses being that he had intended to commit sissie but that on the appearance of this fraser who had wronged him a,4811.864365465636
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0081.wav,his defense being that he had intended to commit suicide but that on the appearance of this officer who had wronged him,0.03,his defense being that he had intended to commit sissie but that on the appearance of this offers or who had wronged him a,4811.321353433125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0066.wav,together with a great increase in the payrolls there has come a substantial rise in the total of industrial profits,0.04,together with a great increase in the pay rolls beer has come a substantial rises in the total of industrial profess,4961.29264441311
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0066.wav,together with a great increase in the payrolls there has come a substantial rise in the total of industrial profits,0.03,together with a great increase in the pay rolls beer has come a substantial rises in the total of industrial profits,4960.977720764276
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0066.wav,together with a great increase in the payrolls there has come a substantial rise in the total of industrial profits,0.04,together with a great increase in the pay rolls bear has come a substantial rises in the total of industrial profess,4960.853753830786
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0066.wav,together with a great increase in the payrolls there has come a substantial rise in the total of industrial profits,0.03,together with a great increase in the pay rolls bear has come a substantial rises in the total of industrial profits,4960.538830181952
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0066.wav,together with a great increase in the payrolls there has come a substantial rise in the total of industrial profits,0.04,together with a great increase in the pay rolls beer has come a substantial rides in the total of industrial profess,4958.573895671363
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0066.wav,together with a great increase in the payrolls there has come a substantial rise in the total of industrial profits,0.03,together with a great increase in the pay rolls beer has come a substantial rides in the total of industrial profits,4958.258972022529
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0066.wav,together with a great increase in the payrolls there has come a substantial rise in the total of industrial profits,0.05,together with a great increase in the pay rolls beer has come a substantial rises in the toil of industrial profess,4958.135849335787
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0066.wav,together with a great increase in the payrolls there has come a substantial rise in the total of industrial profits,0.04,together with a great increase in the pay rolls bear has come a substantial rides in the total of industrial profess,4958.13500508904
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0066.wav,together with a great increase in the payrolls there has come a substantial rise in the total of industrial profits,0.04,together with a great increase in the pay rolls beer has come a substantial res in the total of industrial profess,4958.118006554838
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ021-0066.wav,together with a great increase in the payrolls there has come a substantial rise in the total of industrial profits,0.04,together with a great increase in the pay rolls beer has come a substantial rises in the toil of industrial profits,4957.820925686952
