id,talk_id,speaker_id,reference,hypothesis,wer
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,that i have of how to do that is the musician tom waits who i got to interview several years ago on a on a magazine assignment and we were talking about this and you know you you know tom i mean for most of his life he was pretty much the embodiment of the tormented contemporary modern artist you know like trying to,that i have of hou to d that am is the musician tome wats who i gut to interview am several years ago ana om tan a magasin a sime n we we toki abou this and yun ow yu hun w tom i mene fr most of his life he was prety much the embden ment of the tormented contemporary modern artist uno lik tring to,0.09779179810725552
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,control and manage and dominate these sort of uncontrollable creative impulses you know that were totally internalized but then he got older and he got calmer and one day he was driving down the freeway in los angeles he told me and this is when it all changed for him and and he is like speeding along and all of a sudden he hears,control and manage en dominate these sort of uncontrolable creative impales yu now that were totally internal sed but then he gaut older and he gut camar and one day he was driven don the fre wy in las andle s ho told me a this as hait it al changed for him and nam and hes like sped im a long and al sudna heres,0.1027190332326284
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,this little fragment of melody you know that comes into his head as inspiration often comes elusive and tantalizing and he wants it you know it is gorgeous and and he longs for it but he has no way to get it he does not have a piece of paper he does not have a pencil he does not have a tape recorder,this litle fragment of melody yu now that coms into his had as inspruck ofen coms illusive and tantalizing and he wants it yu now its coras and and he longs for it bu he has no way to get it he deus nt have apes paper dus nt have a penclosa n hav a tape corder,0.09666666666666666
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,so he starts to feel all of that old anxiety start to rise in him like i am going to lose this thing you know i am going to be haunted by this song forever and i am not good enough and i can not do it and instead of panicking he just stopped he just stopped that whole mental process and he did something,so he starts to fel al that old angs ay stard to ris on hm lik i wil ls this thing uno iman n gold be hanted by thes song forever an im not gold nou an cant d it and insted of pancake g he gust stap he ust stop that hole mental proses and he did somthing,0.13815789473684212
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,completely novel he just looked up at the sky and he said excuse me can you not see that i am driving,compleatly novel an he gust lookt oup at the sc and he said excuse my can yu noat se that ime driving,0.1188118811881188
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,do i look like i can write down a song right now you know if you really want to exist come back at a more opportune moment when i can take care of you otherwise go bother somebody else today go bother leonard cohen you know,d i lok lik i can rit doun a song righte now yu now if yu rely want to egisto come back at amor aperture moment when i can tak care ov ye other wis gol bather somebody els today go bather d lenard cowen uno w,0.12556053811659193
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,and and his whole work process changed after that not the work the work was still,and and his ho work f proses changed after that not the work the work was stil,0.04938271604938271
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,oftentimes as dark as ever you know but the process and the heavy anxiety around it was released when he took the genie the genius out of him where it was causing nothing but trouble and released it kind of back where it came from,t offen times as dark as ever uno but the proses and the hevy angs at around ed was released when he toke the general the genus out ove him wher it was casing nuthing but trobe and released it cana bac whar it came from,0.09565217391304348
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,and realized that this did not have to be this internalized tormented thing it could be this peculiar wondrous bizarre collaboration kind of conversation between tom and the strange external thing that was not quite tom,and realized that this didnt haf to be this internal isd tormented thing it coud be this pocula r undress besar collaboration cin of conversation betwen tam and the strange external thing that was not quite tome,0.0639269406392694
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,so when i heard that story it started to shift a little bit the way that i worked too and it already saved me once this idea it saved me when i was in the middle of writing eat pray love and i fell into one of those sort of pits of despair that we all fall into when we are working on something and it is not coming and you start to think this is going to be a disaster this is going to be the worst book ever written,so when i herd theat story it started is shift a lil bet the way that i worked t and ad ardy saved me unc this idea it saved mey when i was in the midlothian eat pray love and i fell into wane of thos sorto f pitts of despair that whe al fall into wan were working on somthing in its nat coming and yu start to thinketh sos cand be a disaster this on be the worst bock ever rit,0.09352517985611511
